DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4634840;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;241,574354547027
4634842;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;164,385281403018
4634843;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;164,385281403018
4634844;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;781242;2;1;06;17;188,627266658942
4634845;1;1;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;97,6433857539288
4634846;1;2;1;80;17;1;2; ; ; ; ;1;4;1; ;2; ;2; ;1;48;781242;2;1;06;17;230,202365310088
4634846;1;4;1;80;17;1;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;230,202365310088
4634847;1;2;1;80;17;1;2; ; ; ; ;1;4;9; ;2; ;2; ;2; ;600000;2;1;06;17;248,514821148858
4634848;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;176,974315669088
4634849;1;1;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;186,807137352255
4634850;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;153,01329216608
4634851;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;151,417286430167
4634852;1;1;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;241,755559855445
4634852;1;4;1;80;17;1;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;781242;2;1;06;17;241,755559855445
4634853;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;199,215699128093
4634853;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;199,215699128093
4634854;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;182,318776535006
4634854;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4634855;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;139,109213917013
4634855;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;139,109213917013
4634856;1;3;1;80;17;1;1;1;6; ;1; ;1;4; ;2; ;2; ;1;48;781242;2;1;06;17;108,107234549489
4634856;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;108,107234549489
4634856;1;5;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;108,107234549489
4634858;1;1;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4634858;1;2;1;80;17;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4634859;1;1;1;80;17;1;1;2;4; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;06;17;140,424257900011
4634860;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;161,250108113334
4634860;1;2;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;161,250108113334
4634860;1;5;1;80;17;1;1;1;8; ;1; ;1;6; ;2; ;2; ;1;48;2000000;2;1;06;17;161,250108113334
4634860;1;6;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;161,250108113334
4634861;1;1;1;80;17;1;1;4;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;17;170,314810820172
4634861;1;2;1;80;17;1;1;2;2; ;2; ; ;2; ;2; ;2; ;1;48;781242;2;1;06;17;170,314810820172
4634862;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;182,069750428197
4634862;1;5;1;80;17;1;2; ; ; ; ;1;2;2; ;2; ;2; ;1;48;781242;2;1;06;17;182,069750428197
4634863;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;206,030773931205
4634864;1;1;1;80;17;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;176,974315669088
4634866;1;3;1;80;17;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;17;199,215699128093
4634868;1;2;1;80;17;1;1;4;6; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;146,049680518844
4634869;1;2;1;80;17;1;1;3;4; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;06;17;193,652307541011
4634870;1;1;1;80;17;1;1;4;5; ;1; ;4;10; ;3; ;2; ; ; ; ;3;1;06;17;176,974315669088
4634871;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;199,215699128093
4634871;1;2;1;80;17;1;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;199,215699128093
4634871;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;1;2;2; ;2; ;98;1;1;06;17;199,215699128093
4634873;1;1;1;80;17;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4634873;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4634874;1;2;1;80;17;1;1;1;8; ;2; ; ;2; ;2; ;2; ;1;40;781242;2;1;06;17;140,424257900011
4634875;1;1;1;80;17;1;1;4;4; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;176,974315669088
4634876;1;1;1;80;17;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;140,045297193228
4634876;1;2;1;80;17;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;17;140,045297193228
4634876;1;4;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;140,045297193228
4634877;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;170,010704021852
4634877;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;170,010704021852
4634878;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;116,463234397003
4634880;1;4;1;80;17;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;244,783911378056
4634881;1;1;1;80;17;1;1;1;7; ;2; ; ;4; ;1;2;2; ;2; ;781242;1;1;06;17;164,666243155934
4634881;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;164,666243155934
4634882;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;181,563165749022
4634883;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;176,974315669088
4634884;1;1;1;80;17;1;1;3;9;POR LA EDAD;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;17;199,215699128093
4634884;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;199,215699128093
4634885;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;176,974315669088
4634886;1;1;1;80;17;1;1;4;7; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;17;207,067346470105
4634886;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;207,067346470105
4634887;1;1;1;80;17;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;363,98277461986
4634887;1;2;1;80;17;1;1;3;9;PROBLEMAS DE SALUD;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;363,98277461986
4634889;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;170,314810820172
4634890;1;1;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;176,974315669088
4634891;1;1;1;80;17;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;122,392763814157
4634891;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;122,392763814157
4634892;1;1;1;80;17;1;1;1;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;158,357753031998
4634892;1;2;1;80;17;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;158,357753031998
4634894;1;1;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;140,424257900011
4634894;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;140,424257900011
4634895;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;150,661675644182
4634895;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;150,661675644182
4634896;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;182,318776535006
4634898;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;235,617220053046
4634898;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;235,617220053046
4634898;1;5;1;80;17;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;17;235,617220053046
4634899;1;2;1;80;17;1;1;4;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;17;198,460088342109
4634899;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;198,460088342109
4634900;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;223,964269063192
4634901;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;235,195811451027
4634901;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;235,195811451027
4634901;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;235,195811451027
4634904;1;2;1;80;17;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;17;199,371269082289
4634904;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;199,371269082289
4634904;1;4;1;80;17;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;17;199,371269082289
4634907;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;181,563165749022
4634910;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;181,563165749022
4634911;1;1;1;80;17;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;17;120,977230568474
4634911;1;2;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;120,977230568474
4634911;1;3;1;80;17;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;17;120,977230568474
4634915;1;1;1;80;18;1;1;1;4; ;2; ; ;4; ;2; ;2; ;2; ;300000;2;1;06;18;70,1535350703345
4634916;1;2;1;80;18;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;18;62,4042460842818
4634916;1;5;1;80;18;1;1;1;4; ;2; ; ;2; ;2; ;2; ;2; ;2000000;2;1;06;18;62,4042460842818
4634917;1;3;1;80;18;1;2; ; ; ; ;1;2;1; ;2; ;2; ;1;48;800000;2;1;06;18;45,3116147308794
4634920;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;146,438814559053
4634920;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;146,438814559053
4634920;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;146,438814559053
4634921;1;1;1;80;19;1;1;3;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;19;161,468042454145
4634922;1;2;1;80;19;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;96,0021525272042
4634925;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;134,612898194995
4634925;1;3;1;80;19;1;1;2;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;19;134,612898194995
4634929;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;130,512999841326
4634930;1;2;1;80;19;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;128,134063139375
4634930;1;4;1;80;19;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;19;128,134063139375
4634932;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;116,638453513337
4634933;1;1;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;78,8314521936272
4634933;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;78,8314521936272
4634933;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;78,8314521936272
4634933;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;78,8314521936272
4634933;1;5;1;80;19;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;78,8314521936272
4634933;1;6;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;78,8314521936272
4634934;1;2;1;80;19;1;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;117,564389054547
4634935;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;64,089800261368
4634935;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;64,089800261368
4634935;1;6;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;98;2;1;06;19;64,089800261368
4634936;1;2;1;80;19;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;162,073118313388
4634936;1;4;1;80;19;1;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;162,073118313388
4634938;1;1;1;80;19;1;1;3;8; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;19;90,1062068985787
4634939;1;1;1;80;19;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;107,213660283478
4634940;1;2;1;80;19;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;70,6275795614393
4634941;1;2;1;80;19;1;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;116,638453513337
4634942;1;2;1;80;19;1;1;4;4; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;96,0021525272042
4634943;1;1;1;80;19;1;1;3;8; ;1; ;1;1; ;2; ;2; ; ; ; ;2;1;06;19;92,4377564650331
4634944;1;2;1;80;19;1;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;62,9620757943326
4634944;1;3;1;80;19;1;1;4;3; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;19;62,9620757943326
4634945;1;1;1;80;19;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;106,352881298273
4634946;1;1;1;80;19;1;1;4;4; ;2; ; ;8; ;3; ;2; ; ; ; ;3;1;06;19;98,4032756614028
4634947;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;122,238117510749
4634947;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;122,238117510749
4634949;1;1;1;80;19;1;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;107,213660283478
4634950;1;2;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;126,957195140024
4634951;1;2;1;80;19;1;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;19;108,684430864728
4634952;1;2;1;80;19;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;117,564389054547
4634953;1;1;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;90,1062068985787
4634953;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;90,1062068985787
4634954;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;104,202690622216
4634954;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;104,202690622216
4634957;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;96,0021525272042
4634958;1;1;1;80;19;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;116,148131973768
4634959;1;1;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;130,512999841326
4634960;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;117,122025285004
4634961;1;1;1;80;19;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;19;94,8474709601008
4634961;1;2;1;80;19;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;19;94,8474709601008
4634961;1;3;1;80;19;1;1;1;8; ;2; ; ;8; ;2; ;2; ;2; ;98;2;1;06;19;94,8474709601008
4634962;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;138,141745796229
4634962;1;4;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;138,141745796229
4634963;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;85,1072017486704
4634964;1;1;1;80;19;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;126,957195140024
4634966;1;1;1;80;19;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;19;76,0029145446964
4634966;1;2;1;80;19;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;19;76,0029145446964
4634967;1;3;1;80;19;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;19;147,593496126157
4634969;1;2;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;158,258633107778
4634969;1;4;1;80;23;1;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;158,258633107778
4634970;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;141,885699855089
4634971;1;2;1;80;23;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;183,500993435101
4634971;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;183,500993435101
4634972;1;1;1;80;23;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;177,329976308714
4634972;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;177,329976308714
4634974;1;2;1;80;23;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;156,281218777316
4634976;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;171,593148863243
4634976;1;4;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;171,593148863243
4634980;1;2;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;175,798786725662
4634981;1;3;1;80;23;1;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;23;158,629914087452
4634984;1;3;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;188,40252609429
4634984;1;4;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;188,40252609429
4634984;1;5;1;80;23;1;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;23;188,40252609429
4634986;1;2;1;80;23;1;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;23;157,095893033977
4634986;1;6;1;80;23;1;2; ; ; ; ;1;2;2; ;2; ;2; ;1;40;600000;2;1;06;23;157,095893033977
4634987;1;1;1;80;23;1;1;2;9;NO DESEA TRABAJAR POR LA EDAD;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;128,058717685739
4634987;1;2;1;80;23;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;128,058717685739
4634989;1;4;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;124,096084797456
4634992;1;1;1;80;23;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;100,799650660106
4634992;1;5;1;80;23;1;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;100,799650660106
4634993;1;2;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;207,966335709112
4634993;1;5;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;207,966335709112
4634994;1;4;1;80;23;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;109,562079300539
4634997;1;1;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;128,058717685739
4634998;1;1;1;80;23;1;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;23;109,460596434304
4634999;1;1;1;80;23;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;23;132,739236965634
4634999;1;2;1;80;23;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;23;132,739236965634
4634999;1;8;1;80;23;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;23;132,739236965634
4635009;1;6;1;80;27;1;1;2;3; ;2; ; ;9; ;2; ;2; ;1;48;1200000;2;1;06;27;102,123561216985
4635009;1;8;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;500000;2;1;06;27;102,123561216985
4635009;1;9;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;06;27;102,123561216985
4635012;1;4;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;50,4044903390997
4635012;1;6;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;50,4044903390997
4635012;1;7;1;80;27;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;27;50,4044903390997
4635013;1;1;1;80;41;1;1;3;8; ;2; ; ;2; ;1; ;2; ; ; ; ;2;1;06;41;164,186674238647
4635014;1;1;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;161,486969885099
4635014;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;161,486969885099
4635015;1;2;1;80;41;1;1;1;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;135,898864931527
4635016;1;2;1;80;41;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;135,898864931527
4635018;1;2;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;98;2;1;06;41;185,053523199063
4635018;1;3;1;80;41;1;2; ; ; ; ;1;1;1; ;2; ;2; ;1;48;781000;2;1;06;41;185,053523199063
4635020;1;2;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;171,865834044048
4635022;1;2;1;80;41;1;1;3;4; ;2; ; ;9; ;2; ;2; ;1;48;781242;2;1;06;41;143,346280335454
4635022;1;4;1;80;41;1;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;41;143,346280335454
4635022;1;5;1;80;41;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;143,346280335454
4635023;1;1;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;135,898864931527
4635023;1;2;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;135,898864931527
4635024;1;1;1;80;41;1;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;175,17288747364
4635024;1;3;1;80;41;1;1;3;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;175,17288747364
4635024;1;5;1;80;41;1;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;41;175,17288747364
4635025;1;1;1;80;41;1;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;147,975805227701
4635025;1;2;1;80;41;1;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;41;147,975805227701
4635025;1;3;1;80;41;1;1;2;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;41;147,975805227701
4635027;1;1;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;135,898864931527
4635028;1;1;1;80;41;1;1;3;8; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;41;144,790332844758
4635029;1;1;1;80;41;1;1;2;3; ;2; ; ;1; ;2; ;2; ; ; ; ;2;1;06;41;156,984544232514
4635031;1;1;1;80;41;1;1;4;3; ;2; ; ;9; ;1; ;2; ;1;48;781800;2;1;06;41;157,24131591915
4635032;1;1;1;80;41;1;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;41;144,058536343358
4635032;1;2;1;80;41;1;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;41;144,058536343358
4635033;1;1;1;80;41;1;1;4;5; ;2; ; ;10; ;3; ;2; ;1;48;1200000;3;1;06;41;135,898864931527
4635033;1;2;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;135,898864931527
4635034;1;1;1;80;41;1;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;41;156,131647988628
