DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7430;P7440;P7450;P7450S1;P7452;P7454;P7456;P7458;P7458S1;P7460;P7470;P7472;P7472S1;P744;P1884;P1807;P6921;INI;MES;DPTO;fex_c_2011
4638857;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;449,102270504479
4638858;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;501,149447690131
4638859;1;1;1;80;54;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;54;471,662104651568
4638859;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;471,662104651568
4638863;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;531,817876059169
4638865;1;7;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ;2; ;98;2;1;06;54;522,161383981558
4638866;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;517,529400967325
4638866;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;517,529400967325
4638866;1;5;1;80;54;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;517,529400967325
4638866;1;7;1;80;54;1;1;8; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;54;517,529400967325
4638867;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;392,012420026352
4638867;1;4;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;392,012420026352
4638869;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;466,569005380352
4638869;1;5;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;466,569005380352
4638870;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;455,406195735303
4638871;1;2;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;781500;2;1;06;54;442,016183853424
4638871;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;442,016183853424
4638871;1;6;1;80;54;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;442,016183853424
4638872;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;445,221379783114
4638873;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;569,388259764262
4638873;1;7;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;569,388259764262
4638874;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;446,956480004675
4638876;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ;1;30;98;2;1;06;54;464,764336389227
4638876;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;464,764336389227
4638876;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ;1;30;98;2;1;06;54;464,764336389227
4638876;1;6;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;464,764336389227
4638877;1;1;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;381,910700963474
4638877;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;381,910700963474
4638878;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;469,927004430007
4638878;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;469,927004430007
4638880;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;425,91885269674
4638881;1;1;1;80;54;1;1;8; ;2; ; ;1; ;2; ;1;300000;1;60;786000;2;1;06;54;411,051627751579
4638881;1;2;1;80;54;1;1;8; ;2; ; ;1; ;2; ;2; ;1;40;400000;2;1;06;54;411,051627751579
4638881;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;411,051627751579
4638883;1;3;1;80;54;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;464,833905158791
4638883;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;464,833905158791
4638884;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;447,107201443594
4638884;1;3;1;80;54;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;447,107201443594
4638884;1;7;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;447,107201443594
4638886;2;4;2;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;667,248257674305
4638887;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;525,059382797045
4638888;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;318,396930506219
4638888;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;318,396930506219
4638888;1;6;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;318,396930506219
4638889;1;1;1;80;54;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;381,910700963474
4638890;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;479,701130103953
4638890;1;4;1;80;54;1;1;1; ;2; ; ;9; ;2; ;2; ;2; ;781500;2;1;06;54;479,701130103953
4638892;1;1;1;80;54;1;4;5; ;2; ; ;11; ;3; ;2; ; ; ; ;3;1;06;54;383,645801185035
4638892;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;98; ;1;06;54;383,645801185035
4638894;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;463,09880493723
4638894;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;463,09880493723
4638895;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;367,043476018312
4638896;1;2;1;80;54;1;2;3; ;2; ; ;9; ;2; ;2; ;2; ;99;2;1;06;54;445,632070061357
4638897;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;543,327101954676
4638897;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;543,327101954676
4638898;1;1;1;80;54;1;4;7; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;54;328,803269747544
4638898;1;5;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;328,803269747544
4638900;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;524,911615351187
4638900;1;6;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;524,911615351187
4638900;1;7;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;780000;2;1;06;54;524,911615351187
4638900;1;11;1;80;54;1;1;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;524,911615351187
4638902;1;4;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;467,054696631028
4638903;1;1;1;80;54;1;3;3; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;06;54;403,359018549652
4638903;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;403,359018549652
4638905;1;2;1;80;54;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;479,770698873517
4638906;1;1;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;218,077396756485
4638906;1;2;1;80;54;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;218,077396756485
4638906;1;4;1;80;54;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;54;218,077396756485
4638906;1;5;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;218,077396756485
4638907;1;1;1;80;54;1;2;6; ;2; ; ;8; ;2; ;2; ;1;40;780000;2;1;06;54;522,043750385223
4638907;1;2;1;80;54;1;4;6; ;1; ;4;1; ;2; ;2; ;2; ;800000;2;1;06;54;522,043750385223
4638908;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;411,051627751579
4638910;1;1;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;409,316527530018
4638911;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;555,417416348018
4638913;1;1;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;481,921921576189
4638913;1;3;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;481,921921576189
4638913;1;6;1;80;54;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;481,921921576189
4638916;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;501,149447690131
4638916;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;501,149447690131
4638917;1;6;1;80;54;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;54;319,514835324273
4638918;1;2;1;80;54;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;54;463,173805909662
4638921;1;2;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;367,043476018312
4638928;1;2;1;80;54;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;54;420,825753425525
4638928;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;420,825753425525
4638929;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;420,825753425525
4638935;1;3;1;80;54;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;54;420,825753425525
4638938;1;1;1;80;54;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;54;489,475255777899
4638938;1;4;1;80;54;1;4;4; ;2; ; ;4; ;1;2;2; ; ; ; ;1;1;06;54;489,475255777899
4638957;1;1;1;80;66;1;1;7; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;66;354,030719095015
4638961;1;2;1;80;66;1;4;8; ;2; ; ;9; ;2; ;2; ;2; ;600000;2;1;06;66;348,564975066822
4638962;1;3;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;232,42668065929
4638962;1;4;1;80;66;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;232,42668065929
4638962;2;1;2;80;66;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;232,42668065929
4638964;1;2;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;376,203896511663
4638964;1;4;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;376,203896511663
4638967;1;4;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;272,944377364601
4638968;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;300,759097797461
4638968;1;2;1;80;66;1;4;4; ;2; ; ;4; ;1;1;2; ; ; ; ;1;1;06;66;300,759097797461
4638969;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;288,206606167086
4638974;1;1;1;80;66;1;4;8; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;300,759097797461
4638975;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;268,202784626513
4638976;1;1;1;80;66;1;4;3; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;288,206606167086
4638978;1;1;1;80;66;1;3;7; ;2; ; ;8; ;2; ;2; ;1;48;781242;2;1;06;66;298,179759053691
4638981;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;285,627267423316
4638982;1;5;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;257,857947550135
4638984;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;295,331652447188
4638988;1;5;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;401,874895042297
4638989;1;1;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;446,842794076238
4638989;1;6;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ;2; ;600000; ;1;06;66;446,842794076238
4638989;1;7;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;446,842794076238
4638990;1;2;1;80;66;1;3;3; ;2; ; ;8; ;1; ;2; ; ; ; ;2;1;06;66;268,202784626513
4638991;1;1;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;304,951093349397
4638995;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;700000;2;1;06;66;331,207827170884
4638996;1;2;1;80;66;1;2;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;66;343,250265177092
4638996;1;3;1;80;66;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;66;343,250265177092
4638997;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;340,912212194757
4638998;1;1;1;80;66;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;2;1;06;66;280,755276256888
4638998;1;2;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;280,755276256888
4638999;1;1;1;80;66;1;3;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;66;351,257049271135
4639000;1;1;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;325,780381820611
4639000;1;2;1;80;66;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;66;325,780381820611
4639000;1;3;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;66;325,780381820611
4639004;1;1;1;80;66;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;66;288,206606167086
4639005;1;2;1;80;66;2; ; ; ; ;2; ; ;.;2; ;2; ;1;16;280000;2;1;06;66;325,780381820611
4639008;1;3;1;80;66;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;66;324,954914889969
4639014;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;461,528271258061
4639017;1;2;1;80;68;1;2;3; ;2; ; ;9; ;2; ;2; ;1;24;800000;2;1;06;68;501,12476692875
4639018;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;474,743665782637
4639021;1;1;1;80;68;1;4;3; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;06;68;515,700972007626
4639021;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;515,700972007626
4639022;1;1;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;603,716957426131
4639022;1;4;1;80;68;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;603,716957426131
4639022;1;6;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;603,716957426131
4639024;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;421,535805749263
4639024;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;421,535805749263
4639025;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;24;781242;2;1;06;68;422,040921062373
4639025;1;4;1;80;68;1;1;8; ;2; ; ;1; ;2; ;2; ;1;48;781242;2;1;06;68;422,040921062373
4639025;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;422,040921062373
4639025;1;6;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;422,040921062373
4639025;1;7;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;422,040921062373
4639031;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;392,480519047707
4639031;1;5;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;392,480519047707
4639032;1;1;1;80;68;1;3;6; ;2; ; ;11; ;2; ;2; ; ; ; ;2;1;06;68;347,93410087851
4639032;1;2;1;80;68;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;347,93410087851
4639032;1;4;1;80;68;1;1;8; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;68;347,93410087851
4639033;1;2;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;427,314064275562
4639033;1;4;1;80;68;1;2;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;427,314064275562
4639033;1;7;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;427,314064275562
4639035;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;425,256331322964
4639038;1;2;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;429,855657890048
4639038;2;4;2;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;429,855657890048
4639038;2;5;2;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;429,855657890048
4639039;1;1;1;80;68;1;1;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;439,185838943085
4639039;1;2;1;80;68;1;4;8; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;439,185838943085
4639039;1;3;1;80;68;1;3;2; ;1; ;1;2; ;2; ;2; ;1;48;1200000;2;1;06;68;439,185838943085
4639041;1;4;1;80;68;1;1;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;68;445,190434753917
4639043;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;446,682432513324
4639045;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;484,468787167171
4639046;1;1;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;452,687028324156
4639046;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ;2; ;800000;2;1;06;68;452,687028324156
4639046;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;452,687028324156
4639046;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;452,687028324156
4639048;1;1;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;555,133827799221
4639048;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;2; ;800000;2;1;06;68;555,133827799221
4639048;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;555,133827799221
4639050;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;522,699621250701
4639051;1;1;1;80;68;1;4;9;SE JUBILO EN ESPAÑA;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;498,080151529856
4639051;1;2;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;498,080151529856
4639052;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ;2; ;1000000;2;1;06;68;474,743665782637
4639053;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;474,743665782637
4639055;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;559,749445849659
4639055;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;3;1;06;68;559,749445849659
4639057;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;362,323349905056
4639057;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;362,323349905056
4639060;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;489,736852923115
4639060;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;489,736852923115
4639060;1;5;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;489,736852923115
4639062;1;3;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;476,235663542044
4639063;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;474,743665782637
4639065;1;2;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;477,975237233861
4639066;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;460,354416756091
4639070;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;535,448119386251
4639072;1;1;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;400,147907479642
4639072;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;400,147907479642
4639072;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;400,147907479642
4639073;1;3;1;80;68;1;3;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;512,469400556402
4639074;1;1;1;80;68;1;3;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;491,081502286781
4639074;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;491,081502286781
4639075;1;2;1;80;68;1;1;9;PARA CUIDAR MAMA ENFERMA;2; ; ;12;CUIDAR MAMA ENFERMA;2; ;2; ; ; ; ;2;1;06;68;537,676647200545
4639078;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;475,248781095747
4639078;1;6;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;475,248781095747
4639079;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;430,695191940604
4639079;1;2;1;80;68;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;68;430,695191940604
4639081;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;468,420926714369
4639083;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;427,577801398606
4639083;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;427,577801398606
4639083;1;6;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;427,577801398606
4639083;1;10;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;427,577801398606
4639083;1;11;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;427,577801398606
4639083;1;12;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;427,577801398606
4639084;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;535,448119386251
4639085;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;542,944712956489
4639085;1;4;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;542,944712956489
4639087;1;1;1;80;68;1;4;4; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;477,982408219807
4639087;1;2;1;80;68;1;4;3; ;2; ; ;8; ;2; ;2; ; ; ; ;2;1;06;68;477,982408219807
4639089;1;1;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ; ; ; ;2;1;06;68;493,040396435214
4639090;1;3;1;80;68;1;4;6; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;420,004426757652
4639091;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;363,960965111163
4639091;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;363,960965111163
4639091;1;4;1;80;68;1;4;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;363,960965111163
4639091;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;363,960965111163
4639101;1;2;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;550,612101388424
4639102;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;461,528271258061
4639102;1;2;1;80;68;1;4;3; ;2; ; ;9; ;2; ;2; ;1;48;1000000;2;1;06;68;461,528271258061
4639102;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;461,528271258061
4639114;1;3;1;80;68;1;2;2; ;2; ; ;2; ;2; ;2; ; ; ; ;2;1;06;68;513,391481927769
4639114;1;4;1;80;68;2; ; ; ; ;2; ; ;.; ; ;2; ; ; ; ; ;1;06;68;513,391481927769
4639114;1;5;1;80;68;1;3;4; ;2; ; ;4; ;2; ;2; ; ; ; ;2;1;06;68;513,391481927769
4639115;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;586,993186798523
4639116;1;4;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;552,252852279421
4639117;1;1;1;80;68;1;2;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;459,261540523028
4639117;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;459,261540523028
4639118;1;1;1;80;68;1;4;5; ;2; ; ;10; ;3; ;2; ; ; ; ;3;1;06;68;536,101987830951
4639118;1;2;1;80;68;1;2;5; ;2; ; ;9; ;3; ;2; ; ; ; ;3;1;06;68;536,101987830951
4639118;1;3;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;536,101987830951
4639118;1;5;1;80;68;2; ; ; ; ;2; ; ;.;2; ;2; ; ; ; ;2;1;06;68;536,101987830951
