DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;MES;RABAND;FT;DPTO;fex_c_2011
4636447;2;1;2;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;707,562286226231
4636447;2;2;2;50;08;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;707,562286226231
4636448;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;649,964109342671
4636449;1;1;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;555,496750433954
4636449;1;2;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;555,496750433954
4636449;1;3;1;50;08;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;08;555,496750433954
4636449;1;4;1;50;08;1; ; ;4;4; ;2;2;2;2;1;13;PIENSA ESTUDIAR ENFERMERIA; ; ; ; ; ;06;2;1;08;555,496750433954
4636450;1;1;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;490,619758314459
4636450;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;490,619758314459
4636450;1;3;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;490,619758314459
4636450;1;4;1;50;08;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;490,619758314459
4636450;1;5;1;50;08;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;490,619758314459
4636450;1;6;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;490,619758314459
4636451;1;1;1;50;08;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;485,925740445988
4636451;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;485,925740445988
4636452;1;1;1;50;08;1; ; ;2;6;PENSIONADO;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;605,208031169343
4636452;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;605,208031169343
4636453;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;771,484389279947
4636453;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;771,484389279947
4636453;1;3;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;771,484389279947
4636453;1;4;1;50;08;1; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;771,484389279947
4636453;1;7;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;771,484389279947
4636453;1;8;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;771,484389279947
4636453;1;11;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;771,484389279947
4636453;1;13;1;50;08;1; ; ;13;6;ESTABA ENFERMO TEMPORALMENTE;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;08;771,484389279947
4636454;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;493,330388371794
4636454;1;2;1;50;08;1;2; ;1;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;08;493,330388371794
4636454;1;3;1;50;08;1;2; ;3;3; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;08;493,330388371794
4636454;1;4;1;50;08;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;493,330388371794
4636454;1;5;1;50;08;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;493,330388371794
4636455;1;1;1;50;08;1; ; ;2;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;563,642570465835
4636455;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;563,642570465835
4636455;1;3;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;563,642570465835
4636456;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;603,852280869692
4636456;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;603,852280869692
4636456;1;3;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;603,852280869692
4636456;1;4;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;603,852280869692
4636457;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;06;2;1;08;402,686949374721
4636457;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;402,686949374721
4636457;1;3;1;50;08;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;402,686949374721
4636457;1;4;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;402,686949374721
4636457;1;5;1;50;08;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;402,686949374721
4636458;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;485,925740445988
4636458;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;485,925740445988
4636459;1;1;1;50;08;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;453,203265079851
4636459;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;453,203265079851
4636459;1;3;1;50;08;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;453,203265079851
4636460;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;716,084407971307
4636461;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;399,354845738786
4636461;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;399,354845738786
4636461;1;3;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;399,354845738786
4636461;1;4;1;50;08;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;399,354845738786
4636461;1;5;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;399,354845738786
4636461;1;6;1;50;08;1; ; ;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;399,354845738786
4636462;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;710,894389862166
4636462;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;710,894389862166
4636463;1;1;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;658,714939514785
4636463;1;2;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;658,714939514785
4636463;1;3;1;50;08;1; ; ;3;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;658,714939514785
4636463;1;4;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;658,714939514785
4636463;1;5;1;50;08;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;658,714939514785
4636464;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;605,640918620362
4636464;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;605,640918620362
4636464;1;4;1;50;08;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;605,640918620362
4636464;1;5;1;50;08;1; ; ;5;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;605,640918620362
4636465;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;610,830936729503
4636465;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;610,830936729503
4636465;1;4;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;610,830936729503
4636466;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;592,281422192117
4636466;1;2;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;592,281422192117
4636466;1;5;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;592,281422192117
4636467;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;526,59819497946
4636467;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;526,59819497946
4636468;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;591,580401582121
4636469;1;1;1;50;08;1; ; ;1;6;ESTA ENFERMO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;524,591984964581
4636469;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;524,591984964581
4636469;1;3;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;524,591984964581
4636469;1;4;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;524,591984964581
4636470;1;1;1;50;08;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;604,553301479688
4636470;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;604,553301479688
4636470;1;3;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;604,553301479688
4636470;1;4;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;604,553301479688
4636470;1;5;1;50;08;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;604,553301479688
4636470;1;6;1;50;08;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;604,553301479688
4636471;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;656,37062262474
4636471;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;656,37062262474
4636471;1;3;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;656,37062262474
4636472;1;1;1;50;08;1; ; ;2;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;396,848394705431
4636472;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;396,848394705431
4636472;1;3;1;50;08;1; ; ;3;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;396,848394705431
4636473;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;1;9; ; ; ; ; ; ;06;2;1;08;463,00697475543
4636473;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;463,00697475543
4636473;1;3;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;463,00697475543
4636473;1;4;1;50;08;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;463,00697475543
4636473;1;5;1;50;08;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;463,00697475543
4636473;1;6;1;50;08;1; ; ;6;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;463,00697475543
4636473;1;7;1;50;08;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;463,00697475543
4636474;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;625,909877036733
4636474;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;625,909877036733
4636474;1;3;1;50;08;1; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;625,909877036733
4636474;1;4;1;50;08;1;1; ;4;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;08;625,909877036733
4636474;1;5;1;50;08;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;625,909877036733
4636474;1;6;1;50;08;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;625,909877036733
4636474;1;7;1;50;08;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;625,909877036733
4636475;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;509,876738236684
4636475;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;509,876738236684
4636475;1;3;1;50;08;1; ; ;2;3; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;509,876738236684
4636475;1;4;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;509,876738236684
4636475;1;5;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;509,876738236684
4636476;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;671,32832979798
4636476;1;2;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;671,32832979798
4636477;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;573,261518626852
4636477;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;573,261518626852
4636477;1;3;1;50;08;1; ; ;3;6;VUELTAS PARA ENTRAR AL SENA;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;573,261518626852
4636477;1;4;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;573,261518626852
4636478;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;741,510824818641
4636478;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;741,510824818641
4636479;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;497,522271837198
4636479;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;497,522271837198
4636479;1;3;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;497,522271837198
4636480;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;469,667027832826
4636480;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;1;8; ;2; ;2; ; ;06;1;1;08;469,667027832826
4636480;2;1;2;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;469,667027832826
4636480;2;2;2;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;469,667027832826
4636481;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;590,250323996104
4636481;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;590,250323996104
4636481;1;3;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;590,250323996104
4636482;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;498,823277277121
4636482;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;498,823277277121
4636483;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;584,757435090778
4636483;1;2;1;50;08;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;584,757435090778
4636483;1;3;1;50;08;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;584,757435090778
4636483;1;4;1;50;08;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;584,757435090778
4636483;1;5;1;50;08;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;584,757435090778
4636483;1;6;1;50;08;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;584,757435090778
4636484;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;592,281422192117
4636484;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;592,281422192117
4636484;1;3;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;592,281422192117
4636485;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;3;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;4;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;5;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;6;1;50;08;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;7;1;50;08;1; ; ;7;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;8;1;50;08;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636485;1;11;1;50;08;1; ; ;11;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;523,044249104889
4636486;1;1;1;50;08;1; ; ;1;6;DILIGENCIA CLINICAS PARA LA COMPAÑERA;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;08;533,114106709656
4636486;1;2;1;50;08;1; ; ;2;6;RECUPERANDOSE DE  OPERACION  DE OJOS;2;2;2;2;1;11; ; ; ; ; ; ;06;2;1;08;533,114106709656
4636487;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;585,407980815472
4636487;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;585,407980815472
4636487;1;4;1;50;08;1; ; ;4;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;585,407980815472
4636487;1;5;1;50;08;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;585,407980815472
4636487;1;6;1;50;08;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;585,407980815472
4636488;1;1;1;50;08;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;3;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;4;1;50;08;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;5;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;6;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;8;1;50;08;1; ; ;8;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;9;1;50;08;1; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;12;1;50;08;1; ; ;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;13;1;50;08;1; ; ;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;17;1;50;08;1; ; ;17;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636488;1;18;1;50;08;1; ; ;18;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;708,685114937262
4636489;1;1;1;50;08;1; ; ;2;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;636,57475623583
4636489;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;636,57475623583
4636489;1;3;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;636,57475623583
4636490;1;1;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;526,073152363184
4636490;1;2;1;50;08;1;2; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;08;526,073152363184
4636490;1;3;1;50;08;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;526,073152363184
4636490;1;4;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;526,073152363184
4636491;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;737,448628426616
4636491;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;737,448628426616
4636492;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;886,098243577135
4636492;1;2;1;50;08;1; ; ;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ;06; ;1;08;886,098243577135
4636492;1;3;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;886,098243577135
4636492;1;4;1;50;08;1; ; ;4;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;886,098243577135
4636493;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;648,17128762704
4636493;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;648,17128762704
4636493;1;3;1;50;08;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;648,17128762704
4636493;1;4;1;50;08;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;648,17128762704
4636494;1;1;1;50;08;1; ; ;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;544,710638100867
4636494;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;06;2;1;08;544,710638100867
4636494;1;3;1;50;08;1; ; ;2;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;544,710638100867
4636495;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;550,601676820004
4636495;1;2;1;50;08;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;550,601676820004
4636495;1;3;1;50;08;1;2; ;3;4; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;08;550,601676820004
4636495;1;5;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;550,601676820004
4636496;1;1;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;641,412915451501
4636496;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;641,412915451501
4636496;1;3;1;50;08;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;641,412915451501
4636496;1;4;1;50;08;1; ; ;1;6;HACE EXAMENES MEDICOS PARA ENTRAR AL SENA;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;641,412915451501
4636497;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;527,374157803106
4636497;1;2;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;527,374157803106
4636497;1;3;1;50;08;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;06; ;1;08;527,374157803106
4636498;1;1;1;50;08;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;533,114106709656
4636498;1;2;1;50;08;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;533,114106709656
4636499;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;749,045159817826
4636499;1;2;1;50;08;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;06; ;1;08;749,045159817826
4636499;1;6;1;50;08;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;749,045159817826
4636500;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;588,219225800092
4636500;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;588,219225800092
4636500;1;3;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;588,219225800092
4636501;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;576,622694408881
4636501;1;2;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;576,622694408881
4636502;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;513,78098445036
4636503;1;1;1;50;08;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;591,580401582121
4636504;1;1;1;50;08;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;06; ;1;08;526,073152363184
